t0,dotColor,earnings0,earnings1,earnings2,earnings3,earnings4,earnings2Int,earnings3Int,earnings4Int,earnings4Ind,earnings4IntInd
870.0945495185656,y,0.9237041237052424,7.105901058530563,1.1170022077724457,-8.324113865308181,-12.0,0,0,-12.0,2,2
911.2746839868933,y,-11.470060760322657,-13.692777131885844,-11.945143277471963,-12.601929133445086,-12.0,0,0,-12.0,3,3
927.9293601111697,y,-15.555113168675518,-14.405752185188275,-15.065097808022825,-12.21204020052981,-12.0,0,0,-12.0,4,4
930.924110292682,y,1.9881249282866342,2.8966782148704375,-7.099466461765552,-8.696940947259904,-12.0,0,0,-12.0,5,5
968.5113838471395,y,-22.54013356256897,-25.679411780724703,-19.702162534248874,-12.068131426537404,-12.0,0,0,-12.0,6,6
985.5333532572381,b,9.971425859701505,5.116914771153061,-3.920056971258882,-16.702950141408877,-12.0,0,0,-12.0,7,7
1009.4331286292819,y,-20.29399196954614,-16.64904625089089,-16.9379740312385,-12.938088163302302,-12.0,0,0,-12.0,8,8
1010.9804228341164,y,-3.3200722264937284,-8.434209947155438,-8.313161439208937,-11.404501382272471,-12.0,0,0,-12.0,9,9
1091.6044497624953,y,-4.1337984890442705,2.661368401125486,-6.17133294906224,-12.874780772229979,-12.0,0,0,-12.0,10,10
1261.7920846992524,yI,-8.181259732497185,-2.409345304153737,-4.479698884013432,-8.390159204609283,-12.0,-5.110980132037799,26.65144825632393,30.0,11,6
1285.46341221868,b,25.161522356243978,20.409547910031897,3.168830397676702,-16.37904010459881,-12.0,0,0,-12.0,12,11
1438.8627133361874,y,-22.75068694948462,-26.90439545322774,-17.327733740192603,-7.335454703093357,-12.0,0,0,-12.0,13,12
1477.305776154551,y,-17.41454754740794,-18.568882925316444,-15.813528359471086,-8.338414243922914,-12.0,0,0,-12.0,14,13
1674.599918868244,b,1.9390744096617816,3.5272909191664703,-3.9630046242858192,-15.276700447314216,-12.0,0,0,-12.0,15,14
1806.4339234666727,y,-15.518667358883427,-22.82583951343343,-19.039959283276822,-12.607433875167915,-12.0,0,0,-12.0,16,15
1898.345185058906,y,-2.709425515013077,-6.323805252845535,-5.888382186029762,-10.65539001365726,-12.0,0,0,-12.0,17,16
2211.1262218796105,y,-9.437052033542944,-2.909920009354476,-7.040845912168862,-12.239793909907858,-12.0,0,0,-12.0,18,17
2274.8278337645665,y,-23.084533812760224,-24.72671931931693,-17.357362907131204,-10.810884264786091,-12.0,0,0,-12.0,19,18
2274.989105299774,y,-2.365045392708872,-11.0320465271996,-12.559280553522665,-12.903955804047785,-12.0,0,0,-12.0,20,19
2276.1979632885136,y,-16.386734482143517,-18.596314355857928,-10.831166347693259,-8.701430335719696,-12.0,0,0,-12.0,21,20
2338.4607956724376,y,-17.906913843651655,-21.926980824172297,-16.240095770894335,-10.005665363250557,-12.0,0,0,-12.0,22,21
2430.0961102140363,y,-1.4991907406585554,-0.1499040883108398,-9.483259556185716,-11.506342882173849,-12.0,0,0,-12.0,23,22
2452.1083700998793,y,-18.949726928090364,-26.493308534013067,-18.00713491760886,-7.693850202986308,-12.0,0,0,-12.0,24,23
2833.256245766313,y,-17.51153762622924,-15.691799610595579,-11.461887560361648,-11.956292420077256,-12.0,0,0,-12.0,25,24
3073.3667043496357,y,-23.509556641855642,-21.26720748244794,-19.400760941887224,-12.418641041183049,-12.0,0,0,-12.0,26,25
3200.032963750579,y,-2.5625663978499063,-0.26940090767679603,-6.2684572513241505,-9.710381664747317,-12.0,0,0,-12.0,27,26
3254.2902227459917,y,-19.804334096441607,-24.764126224773428,-15.902877265956779,-10.741360379863519,-12.0,0,0,-12.0,28,27
3430.843874276608,y,-12.237878159328123,-15.153975151767012,-14.515228566035892,-10.369019438006593,-12.0,0,0,-12.0,29,28
3499.417353749574,y,-13.998282658677642,-12.918296610660022,-11.17538241067079,-11.485936077289642,-12.0,0,0,-12.0,30,29
3663.2195238215136,y,-11.034056994314284,-11.030137940716955,-14.479450450327434,-11.871968896121883,-12.0,0,0,-12.0,31,30
3665.4005555159424,y,-13.419108491819852,-17.14941646924295,-14.11009579348682,-9.977176796169747,-12.0,0,0,-12.0,32,31
3707.4164726019403,y,-1.7466340205352893,5.1411547570841405,-3.7829532436207725,-9.966657108435191,-12.0,0,0,-12.0,33,32
3748.203303516032,b,-1.137760477531252,1.77606999150135,-5.420024260217197,-13.06470204715562,-12.0,0,0,-12.0,34,33
3862.1520119206307,yI,-21.533274247789997,-28.91037507576316,-20.440157724414526,-12.576905343497824,-12.0,-22.2862866680217,24.420590572321366,28.0,35,18
940.3240397770983,b,27.72148177852296,28.520196033353983,34.5112064828076,40.76569087997937,40.0,0,0,40.0,0,0
1093.3076904402653,y,-27.138084980398077,-29.914353074860323,3.263983620424339,40.43420474566608,40.0,0,0,40.0,1,1
1503.1374091744553,b,-1.927569516184736,-7.614644483473372,17.27390582020583,37.85440419129024,40.0,0,0,40.0,2,2
1504.8762554530767,b,9.897750688100107,7.633573826720691,26.268994588617417,40.66496844124249,40.0,0,0,40.0,3,3
1639.2357459832667,b,4.646551007782676,6.923885770205803,20.10304819723141,38.61886719627937,40.0,0,0,40.0,4,4
1730.9074168985599,b,25.881753329365182,26.309164877328158,28.217501443533948,37.87981740276944,40.0,0,0,40.0,5,5
1757.019783837628,b,14.009922214065217,20.72015689565749,27.4481751448648,36.697255240858574,40.0,0,0,40.0,6,6
1916.9392319621368,b,14.489509408414953,10.576385827988961,23.782709089941456,36.05194718674253,40.0,0,0,40.0,7,7
2119.25045515615,b,11.92023610708042,9.775625620999882,20.32447988504842,38.66629741634067,40.0,0,0,40.0,8,8
2173.135634076511,b,1.6768445887265244,2.8403756573945493,17.780524722165662,40.28606430369353,40.0,0,0,40.0,9,9
2360.4515093200753,b,0.06342743625826586,1.0846023296125784,21.063550572267086,36.48425707962325,40.0,0,0,40.0,10,10
2678.544043546651,y,-19.702225714146223,-20.34940823795357,13.889030135358126,43.05479265219373,40.0,0,0,40.0,11,12
2862.9392081101255,b,3.603239753187431,6.453481575815181,25.181061705063378,40.461644297067316,40.0,0,0,40.0,12,13
2929.7257869739715,b,2.1889934015667443,4.79261978007901,18.258793475860447,36.40466454398761,40.0,0,0,40.0,13,14
3049.898341024809,b,19.51845291313182,15.503153073449239,25.336732149463064,40.09630851968221,40.0,0,0,40.0,14,15
3086.2501282089966,b,21.282595531773158,23.5243561832159,25.774991761474997,35.71111597863459,40.0,0,0,40.0,15,16
3137.368671568042,y,-8.81000119696255,-10.604956818071312,14.486327421551655,41.66411094018003,40.0,0,0,40.0,16,17
3219.3891077127823,b,18.661770163226787,12.965454677738474,24.862824671933875,35.79002454327512,40.0,0,0,40.0,17,18
3383.4150449992094,b,6.881043501409863,1.8118872906545374,20.934060833519943,35.72404866403387,40.0,0,0,40.0,18,19
4092.83547142208,b,25.003708390727773,33.95084236010307,34.94295978151837,36.364994652888036,40.0,0,0,40.0,19,20
967.2169058746581,b,6.645483331534724,11.200218355647827,35.8351496994277,57.85593230848268,62.0,0,0,62.0,0,0
1400.7691362699506,b,4.153981014562142,-2.5328413183103757,31.175427881639678,62.107817101188274,62.0,0,0,62.0,1,1
2006.7569536965316,b,29.07242201692883,23.20950663426387,42.98980264932426,62.396318650293324,62.0,0,0,62.0,2,2
2282.698697511568,b,19.117489566322863,20.098214020767905,42.32038324713268,62.444307495520874,62.0,0,0,62.0,3,3
2302.417365273974,b,1.592043167179817,1.2983278111240732,28.96475198098629,61.11458324398369,62.0,0,0,62.0,4,4
2310.2177693395133,b,12.82831811437022,18.011413499369752,38.03547609194012,59.67241378581718,62.0,0,0,62.0,5,5
2478.132507764618,y,-2.7499935267276783,1.4649870777143104,32.03497679434927,64.01334100475032,62.0,0,0,62.0,6,6
2575.242827624287,b,18.430737495398308,23.37200167420706,43.778576432706494,61.90782491434046,62.0,0,0,62.0,7,7
2897.81882533855,b,-0.7558828634817267,1.963937032098948,31.451890149037304,59.24848080267872,62.0,0,0,62.0,8,8
3157.3315649904175,y,-4.5378866829629985,-8.642682075314644,27.132522226199242,65.21103494775988,62.0,0,0,62.0,9,9
3979.761465411216,b,4.732505790479539,8.323187030762384,31.324781387037817,60.6861590959783,62.0,0,0,62.0,10,10
109.14059383531712,b,2.077750536701682,-0.12601011841798915,7.220855140923173,8.684193801528503,8.0,0,0,8.0,0,0
373.0843090889322,y,-17.215427979749833,-18.963817410978955,-6.897985139217845,9.802256978364177,8.0,0,0,8.0,1,1
559.7515082889417,b,2.9116265458534265,7.207261445479484,8.16015664397649,4.472425636627452,8.0,0,0,8.0,2,2
584.8537433542627,y,-25.591956266429897,-23.388875986125353,-8.778367226556286,12.100704504064634,8.0,0,0,8.0,3,3
627.2881456150641,b,7.743866751427898,11.967808126165949,6.227224201973118,5.984805280334661,8.0,0,0,8.0,4,4
759.2005053143466,b,16.857410946838595,9.016490328455848,7.265091902252065,6.112108651791926,8.0,0,0,8.0,5,5
759.440777988228,b,1.865375136244669,9.26898767412804,6.938795907867858,5.734609748399614,8.0,0,0,8.0,6,6
795.6238830651631,y,-12.092080317100372,-14.658085099390972,-2.9487079597402484,9.941789648266832,8.0,0,0,8.0,7,7
1097.870909076297,b,28.719069520270512,35.247923978633565,18.449992512704725,3.987006816170817,8.0,0,0,8.0,8,8
1132.7855894316583,b,13.096077996011935,17.47462575931096,12.85023335160064,3.144877340221628,8.0,0,0,8.0,9,9
1567.8804673578422,yI,-6.322404220972199,-7.102498545054325,2.936207363501519,8.133843360697806,8.0,1.3854453766738226,46.65368805053713,50.0,10,0
1600.980732324684,b,2.3418587971299694,9.029288969629048,7.378689511239077,8.202746368634351,8.0,0,0,8.0,11,10
1654.1841102672372,b,4.998904950761656,-1.8688458002672639,0.722509736988969,4.512486134607748,8.0,0,0,8.0,12,11
1856.6055979490493,y,-4.976316279992446,-14.181931395239175,-2.735089193050036,9.02038783740421,8.0,0,0,8.0,13,12
2092.8073851187005,b,6.64096301244615,1.762995066383155,4.623929482065052,7.93825884190962,8.0,0,0,8.0,14,13
2116.586781214759,b,19.747108415708045,15.021792468225598,10.179346162853175,3.3568386109551867,8.0,0,0,8.0,15,14
2190.968951420844,b,6.828029484960577,5.659968546082535,9.50710206133288,7.488251822502139,8.0,0,0,8.0,16,15
2227.2274856954327,b,3.5667799784582073,4.842032378933254,7.722125422140641,5.34723984526552,8.0,0,0,8.0,17,16
2231.8876331442834,b,21.623715536117977,26.03145481518556,18.91613722269399,8.651794392449474,8.0,0,0,8.0,18,17
2236.678211177993,b,26.47649376066911,21.04249953036219,11.364047661946136,4.748650238527116,8.0,0,0,8.0,19,18
2249.3556439734843,y,-0.2729568667097162,-2.164492589014877,1.6257678538558942,9.649551339957231,8.0,0,0,8.0,20,19
2373.861907732738,b,12.739440959836752,10.33328303392539,10.36390896556614,3.2033466246128643,8.0,0,0,8.0,21,20
2455.061796085482,yI,-0.8057833486605901,-3.5894632387814136,5.877152682995779,10.747502879669682,8.0,5.181619216961178,32.219670804911964,32.0,22,13
3298.4220810485035,y,-6.5976249783082075,-7.979649775781576,-1.4562463280850264,7.929869245110202,8.0,0,0,8.0,23,21
3414.516427220216,y,-27.160561074384077,-34.248434851276194,-12.049737222892194,10.379053889682265,8.0,0,0,8.0,24,22
3451.607905134977,b,29.61717903122545,29.40083837961412,21.408249516119305,4.422944558138044,8.0,0,0,8.0,25,23
3670.574265818999,b,7.546753474257166,12.433447811147316,10.760935085600424,7.233418594986386,8.0,0,0,8.0,26,24
357.9033693932446,b,13.464230489269081,10.42202011176192,-1.423127422244228,-7.606946664270049,-4.0,0,0,-4.0,0,1
581.2878173274958,y,-29.568479336797992,-30.96408599360473,-14.606133666719861,-4.576533408726744,-4.0,0,0,-4.0,1,2
635.4147521382968,y,-1.4084852819960787,1.4798171630155406,-0.07204605759067295,-3.439138518520402,-4.0,0,0,-4.0,2,3
677.0078216372688,y,-23.50248247290531,-22.599943530582934,-9.958269664401609,-0.833886422211509,-4.0,0,0,-4.0,3,4
953.3362521305585,b,11.597180185756233,10.114796048480876,-1.242493648185051,-6.97494003723787,-4.0,0,0,-4.0,4,5
956.6436879518271,y,-29.555647654578053,-29.41628090308309,-11.626184870866798,-2.7549508775527722,-4.0,0,0,-4.0,5,6
1138.137772972674,b,17.66593071230333,20.018030132077627,3.8876375336896714,-6.936880351063376,-4.0,0,0,-4.0,6,8
1321.6085297047402,y,-2.925047993367663,-0.9028617922781148,-1.4835004901526077,-4.862268079572981,-4.0,0,0,-4.0,7,9
1584.731776213584,y,-14.28490320404136,-15.16663613188034,-5.786042409874579,-1.6169725742769572,-4.0,0,0,-4.0,8,10
1595.7403754795653,yI,-4.493205713111664,-5.148440286540012,1.179374188591849,0.9569756471446542,-4.0,-5.837321104417521,39.319309347859495,42.0,9,3
1671.3595444885673,y,-14.257041801555573,-12.021609495144197,-3.7680611001965065,-2.037521498725587,-4.0,0,0,-4.0,10,11
1707.3392478212343,y,-10.014210377116516,-6.949405350696148,-7.629682881766893,-2.4785208052864887,-4.0,0,0,-4.0,11,12
1813.1175014057371,y,-12.51699788198761,-15.737935973156524,-9.263342074194071,-3.927948608603926,-4.0,0,0,-4.0,12,13
1838.8382234391306,b,23.229243630854075,26.217604168821993,8.103229140430518,-7.684981469787888,-4.0,0,0,-4.0,13,14
1846.7039747000076,b,0.2317406037798726,4.853265178181613,-1.2833815313755386,-8.203955852510829,-4.0,0,0,-4.0,14,15
1858.3922507201933,y,-6.96513982330961,-7.3603901388953705,-8.650842869260291,-2.4128959661003284,-4.0,0,0,-4.0,15,16
2092.863462573362,y,-21.726492317340874,-18.803719108184872,-11.129667424143792,0.885295450360374,-4.0,0,0,-4.0,16,17
2175.0742345613935,y,-19.38451154164285,-23.810856836699177,-10.693729845392294,0.41019244834270463,-4.0,0,0,-4.0,17,18
2439.746676271083,y,-27.207254120198343,-22.190123349562256,-12.774677104896615,-1.6149885343396075,-4.0,0,0,-4.0,18,19
2463.913471452349,y,-22.30921037719836,-19.937663363003526,-7.835418282268234,0.20346422888123605,-4.0,0,0,-4.0,19,20
2640.821984590347,y,-21.762568475530454,-30.98927858574235,-18.21736489349589,-4.705903867984771,-4.0,0,0,-4.0,20,21
2664.157518864117,b,22.831731744254718,21.281655561315848,6.826143796025329,-5.044071005450421,-4.0,0,0,-4.0,21,22
2696.206672212581,y,0.8677966064090512,7.253770173990269,2.9104432995078082,-1.2697616176933222,-4.0,0,0,-4.0,22,23
2987.576354400808,y,0.7084980101936296,-5.968983300898752,-4.093210731768688,0.5855073486608902,-4.0,0,0,-4.0,23,25
2992.2542952221147,y,-26.617363496471725,-23.30018879676068,-14.640215370011767,0.326769322636391,-4.0,0,0,-4.0,24,26
3049.5631675220384,y,-26.08530010035551,-30.072567486343136,-13.595435013838596,-2.574679324046007,-4.0,0,0,-4.0,25,27
3124.5008673785806,y,0.17955105751461176,-0.26167657478165296,-4.273055522255433,-0.04682465311248407,-4.0,0,0,-4.0,26,28
3174.2703806316267,b,11.098219930224975,5.325454329386074,0.2592748033457406,-5.532332966750933,-4.0,0,0,-4.0,27,29
3180.8202468887257,yI,-7.5445815839401895,-3.7801708112248296,-5.708441110366152,-2.655134875058317,-4.0,3.450690956839311,15.882455288899624,18.0,28,13
3421.9916926348783,y,-3.885959897217962,-1.0021940904207423,2.0546088152090958,0.8850269114153395,-4.0,0,0,-4.0,29,30
3555.0394279766538,y,-16.279838085186775,-18.26176253216635,-8.521452817792659,-1.9282661768839997,-4.0,0,0,-4.0,30,31
3595.462032590278,y,-6.503859857840649,-3.5563183891922225,-3.51255707995686,-2.4602216088665814,-4.0,0,0,-4.0,31,32
4084.785831094106,y,-21.458936067325915,-23.843733679596347,-12.22278810928767,-4.797402745935718,-4.0,0,0,-4.0,32,33
4093.5963538465803,yI,-5.091738972970234,-8.272497512242538,-5.434262845851708,-1.7640910689036429,-4.0,-2.569695186676441,36.264968970995774,38.0,33,16
4152.497075767244,yI,-14.34613340923573,-19.896926520906458,-11.290557212269375,-2.090074707870436,-4.0,-14.403090388852377,41.222707096784355,44.0,34,21
4420.727843722035,b,3.2754227590515548,-0.7428239047192795,-5.123673405595686,-5.386008149120811,-4.0,0,0,-4.0,35,34
372.7745443955498,b,-0.5224594266672646,-1.201118119779835,3.142576364669572,8.926277198488046,10.0,0,0,10.0,0,0
1497.4511253258372,b,6.257186655921021,8.447073447086758,11.004559795485095,6.101871487280946,10.0,0,0,10.0,1,1
1656.4812370609957,b,5.7721047173525015,6.6837554958138075,4.066633732238337,9.642203207164965,10.0,0,0,10.0,2,2
1713.6574962602372,y,1.4609299421440838,8.907944765883524,9.634990469207718,11.81229224170488,10.0,0,0,10.0,3,3
1729.9088924219552,b,17.124724800568853,14.699064867161304,9.8836743151628,10.299033747608826,10.0,0,0,10.0,4,4
1857.7580163689393,y,1.0282324869537511,2.053125858055129,4.824110670111178,11.515161192145342,10.0,0,0,10.0,5,5
1999.1099000343363,y,-7.415865365525548,-4.820415651252605,2.7955332357289615,9.343990777326725,10.0,0,0,10.0,6,7
2216.823970365713,b,20.64807841538527,15.404666427676728,10.249450496607187,9.234583328496978,10.0,0,0,10.0,7,8
2417.3518414623154,b,12.340519111881797,13.7400788458262,11.475759804442,6.669326318620059,10.0,0,0,10.0,8,9
2457.844697525597,y,-2.604920901969379,-1.9362445968851052,4.863571016122957,13.050498744105065,10.0,0,0,10.0,9,10
2480.5784482361705,b,11.182719694899195,13.095315376325754,13.382181376475792,7.923362499233609,10.0,0,0,10.0,10,11
2595.684413308263,y,-10.815989340475568,-8.389654432330524,5.560857710762772,14.197171775275795,10.0,0,0,10.0,11,12
2758.792362212996,b,28.399971999102927,23.98213704579638,16.066626012629047,9.40161868491627,10.0,0,0,10.0,12,13
3193.6157405116437,y,-16.571477017409116,-19.93992786732108,-5.337035360084685,14.322804733528592,10.0,0,0,10.0,13,14
3211.03741487068,b,16.208974605037216,14.691189973654414,11.046436089213504,10.311331412696699,10.0,0,0,10.0,14,15
3234.451411141285,b,8.89534350378215,8.281285223602087,9.826681323152062,7.087744112619914,10.0,0,0,10.0,15,16
3238.991339190221,y,-4.511240099170621,-11.54986271188957,1.1911137100671256,11.833007558738599,10.0,0,0,10.0,16,17
3331.4230479158214,y,-24.537372423563276,-32.50460128241272,-10.476398902141462,11.288338129816555,10.0,0,0,10.0,17,20
3773.994695765809,b,7.86094995230523,12.29206769058014,9.024589633806286,6.309483483094201,10.0,0,0,10.0,18,22
3859.979721405757,b,3.1837101787386644,-0.9084337546247037,0.251624101257824,5.039050850222033,10.0,0,0,10.0,19,23
4082.253461366381,b,17.352138687644043,16.061559968247224,8.240780363113839,5.442301881278715,10.0,0,0,10.0,20,24
4160.23601246568,b,25.53862281359949,24.486129550258134,17.12994056749854,9.35557280628875,10.0,0,0,10.0,21,25
193.13988799851288,y,-22.393404902661604,-28.321692417369775,-12.748705170182241,-1.1802423994208662,-2.0,0,0,-2.0,0,0
351.66873766681437,y,-11.897195218689962,-10.872769924293465,-1.7410571535530215,0.3474304024165784,-2.0,0,0,-2.0,1,1
451.6924077258485,y,-9.416148161663969,-14.94883026165078,-6.273997732511124,0.26558000417060645,-2.0,0,0,-2.0,2,2
499.2726549960267,y,-4.211845207290526,-5.105758734858986,-1.3348817095486702,2.468337963775787,-2.0,0,0,-2.0,3,3
726.9521524694817,y,-28.682333944286484,-29.0993727125742,-19.2538764710309,-0.15636694170952925,-2.0,0,0,-2.0,4,4
1047.5082716977684,b,1.7807454395288183,-0.23202878619050527,2.3397325957805095,-2.339443009121502,-2.0,0,0,-2.0,5,5
1221.752599320589,y,-25.35182515101741,-29.391271956810563,-17.736735514202838,-0.275677990054203,-2.0,0,0,-2.0,6,6
1227.259318129022,y,-2.665720956847615,2.9339831086053216,-0.6057373643670791,-2.36161430668467,-2.0,0,0,-2.0,7,7
1267.531417699578,yI,-12.35142056375117,-12.735292448484707,-7.2292249837867875,-2.2836604682479384,-2.0,-6.133597892353825,32.28169286856948,36.0,8,1
1286.7393319953915,y,-0.8889994372625445,1.5449942814028308,-0.13432194210179693,2.3736487225916685,-2.0,0,0,-2.0,9,8
1396.6611428834558,y,-3.9654977305854864,-6.136094972943317,-6.423609910034781,-0.6859349652710316,-2.0,0,0,-2.0,10,9
1479.9670684584978,b,1.242220930306086,8.728799727496423,4.018562408680852,-1.873337914495686,-2.0,0,0,-2.0,11,10
1818.20291099347,y,-14.27314483186646,-21.919762865164557,-11.965585120339128,-0.8127005651844801,-2.0,0,0,-2.0,12,12
1953.259717242689,b,26.545625230009914,26.77163998999024,10.609236952889743,-2.570461375073404,-2.0,0,0,-2.0,13,13
2056.2408090046274,y,-8.268090764716355,-6.464736708103884,-1.1670077479116294,-1.6604607162798701,-2.0,0,0,-2.0,14,14
2105.692552411857,yI,-3.7949127367263884,-5.9586476235993615,-3.9835730009784083,-2.071604048418744,-2.0,-4.924464516903708,28.86581325993592,30.0,15,10
2145.109762277714,y,-22.32180354708922,-28.88083163025111,-13.198579094309823,1.0351852674414985,-2.0,0,0,-2.0,16,15
2496.689981629445,yI,-7.8222665140067065,-6.673322244593308,-5.559442727850293,1.4187310018600146,-2.0,-0.1600404646406357,32.48961711456814,36.0,17,13
2603.686442674228,y,0.8813702323874502,1.4575360483850819,-3.067997684749078,1.3648289582781015,-2.0,0,0,-2.0,18,16
2636.6486594681523,y,-18.070848362616076,-16.298173443091777,-7.437931025926137,1.1759862349307326,-2.0,0,0,-2.0,19,17
2658.2248337858505,y,-22.97108711064708,-21.417891265028373,-11.089278257466269,-0.08988031763117332,-2.0,0,0,-2.0,20,18
2718.4578522628926,y,-25.085101674046626,-29.50619013962841,-16.69868425674049,0.08694662054408431,-2.0,0,0,-2.0,21,19
2871.503914485136,y,-15.889616023789934,-16.09185037152686,-7.615925997320183,-2.5281922801393293,-2.0,0,0,-2.0,22,20
2882.046437481538,b,22.782491172269992,21.7814064717353,10.822397755415896,-4.96312817822125,-2.0,0,0,-2.0,23,21
2962.539559258024,b,27.62581118351877,25.912489177644574,12.344143019851213,-3.881870642221496,-2.0,0,0,-2.0,24,22
3193.679317092107,y,-19.555875381779508,-25.725682955209148,-13.338528607619303,-2.422444194683613,-2.0,0,0,-2.0,25,24
3468.269933820517,yI,0.7386118839173328,0.8444237746114127,3.2657168320768952,-0.15158872871519247,-2.0,-3.1457234467860493,20.345788344828776,22.0,26,17
3697.9745484373047,y,-8.030266735221556,-9.752751842029216,-2.9162431844708028,2.8994354281589274,-2.0,0,0,-2.0,27,25
3905.103496114485,yI,-8.12585751924641,-1.16229730368463,-1.0186074204525157,-1.4341249485353396,-2.0,4.76769452819978,27.757384618869516,32.0,28,20
2248.1506846458988,b,15.474764853166178,13.948103196935293,58.367330153543634,97.04509687594911,100.0,0,0,100.0,0,1
2668.0994450781136,b,18.01652352246051,10.884460240911107,54.79534972484665,100.70667442087087,100.0,0,0,100.0,1,2
3145.5421766047134,b,19.44974556460773,17.967936484343415,58.2056390734471,97.72847178280085,100.0,0,0,100.0,2,4
3377.8179133572667,b,17.36319340441998,16.020423821943197,53.71067652550155,97.6214336613516,100.0,0,0,100.0,3,5
400.14145641899756,y,-11.480747809623217,-18.847043882535235,-38.15304921237274,-57.42052017534416,-62.0,0,0,-62.0,0,0
1069.2821775416576,y,-3.733284975034323,-9.16427671980605,-36.15015377825167,-61.21007625123863,-62.0,0,0,-62.0,1,1
1214.100035657492,b,14.59468344088684,14.530397021272892,-22.586825291877723,-66.08611469150009,-62.0,0,0,-62.0,2,2
2393.0637210329082,b,1.5943730564502125,7.605243183446014,-26.851232042023064,-63.49150309438287,-62.0,0,0,-62.0,3,3
2673.7164421625794,y,-28.104064953705826,-19.322779369682152,-39.03067372661919,-59.90358310897002,-62.0,0,0,-62.0,4,4
3054.234740850459,y,-2.431545355409934,-2.803396698939215,-33.511488579264274,-59.9888747175803,-62.0,0,0,-62.0,5,5
3145.7363605089627,y,-6.334785125960622,-8.915969498771924,-38.78723938529841,-62.993614103437515,-62.0,0,0,-62.0,6,6
3928.656514474674,y,-4.378299373948948,-8.59977070353357,-32.63384822783972,-57.88318520294623,-62.0,0,0,-62.0,7,7
4107.180362487077,y,-24.831297116007345,-22.91071367706629,-40.79007863839586,-60.737005792190416,-62.0,0,0,-62.0,8,8
119.10237262252566,y,-19.74707784205787,-17.36180819328337,-16.161174569954888,-19.623345979668862,-20.0,0,0,-20.0,0,0
722.0871684496651,y,-0.7976636883154384,4.3073437659798826,-4.8135020864455225,-18.70345527170083,-20.0,0,0,-20.0,1,1
805.6277490628463,y,-10.05629701652213,-3.6895578756931116,-10.767526999107123,-19.58697111801973,-20.0,0,0,-20.0,2,2
872.8851239770554,y,-21.311658501261693,-15.839920467433885,-16.4410901253455,-18.71261729318537,-20.0,0,0,-20.0,3,3
1019.8576126724033,y,-20.38389732243527,-15.078428714261673,-16.97619932009671,-19.41229741457205,-20.0,0,0,-20.0,4,4
1111.5971838059213,y,-12.869639014406317,-8.95840182418733,-15.852689973855476,-19.336731036715317,-20.0,0,0,-20.0,5,5
1653.380558218904,y,-28.341351929141208,-34.52167878422091,-25.714141699585305,-16.36108353302359,-20.0,0,0,-20.0,6,6
1775.6693070378808,y,-7.751501094885555,-0.5922599952492469,-10.562183950314989,-20.890135895849088,-20.0,0,0,-20.0,7,7
1926.1430031030209,y,-11.766662738103783,-16.783829996190953,-19.237818724479986,-17.90707359336153,-20.0,0,0,-20.0,8,8
1971.5588655437616,y,-17.015124691391193,-23.66032248909081,-22.87584290622147,-19.825191807570064,-20.0,0,0,-20.0,9,9
1997.919026163176,b,20.39449756207378,26.654660989225196,5.453054839030541,-19.34977277966498,-20.0,0,0,-20.0,10,10
2019.8293215486128,y,-26.94068387916672,-32.68483980911417,-24.804612888211693,-20.113890051021308,-20.0,0,0,-20.0,11,11
2291.2421202262676,b,2.471636612970709,-6.779422702480402,-15.295602403631575,-23.307398447969895,-20.0,0,0,-20.0,12,12
2335.2310919329375,y,-7.2090887197762825,-7.852267002704079,-9.280634006022995,-16.438153691888733,-20.0,0,0,-20.0,13,13
2376.728221551599,b,8.967843031125685,11.251308290077183,-3.6998191369207873,-24.58638591348251,-20.0,0,0,-20.0,14,14
2429.144533679845,y,-17.71498902992723,-20.401505748561817,-21.048529379542,-20.763372416164895,-20.0,0,0,-20.0,15,15
2495.681764630762,y,-17.411787295055888,-11.230737926133779,-16.389618733339866,-20.04110776203785,-20.0,0,0,-20.0,16,16
2676.6696408491403,y,-17.109152133087797,-17.90418684973288,-20.685746634129405,-20.019943913790534,-20.0,0,0,-20.0,17,17
2792.0599464404827,y,-11.833920831338855,-11.661264579080262,-12.08559326735994,-19.099552844412333,-20.0,0,0,-20.0,18,18
2799.3167286198286,y,-0.5569172081583673,1.768011925034152,-8.358948752890331,-17.093762067299167,-20.0,0,0,-20.0,19,19
2900.502813879328,y,-23.56483100827799,-23.34868320735652,-17.448650799224765,-16.14637088924557,-20.0,0,0,-20.0,20,20
2934.0741093514825,b,14.984607670671089,16.96630225886537,-3.2674192830813373,-19.21240296486601,-20.0,0,0,-20.0,21,21
2941.9076119427586,b,1.2158006282429312,1.0634139592805454,-16.328617327463423,-24.40870211322342,-20.0,0,0,-20.0,22,22
3086.5894270932167,y,-22.529675781931505,-18.133311262299763,-19.59466867363547,-17.50616501057973,-20.0,0,0,-20.0,23,23
3086.6285022149955,b,-0.11087743871639688,-2.4433686199331843,-12.953313763290645,-21.2957503302185,-20.0,0,0,-20.0,24,24
3181.8214207547276,b,27.156288120687876,22.91464044824024,-0.4610653756425438,-22.329125173305652,-20.0,0,0,-20.0,25,25
3270.9370180651717,b,26.736196965498888,21.240325565057883,0.9804202565611799,-22.873565801945414,-20.0,0,0,-20.0,26,26
